,original_release_date,runtime_x,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,adult,budget,genres,id,imdb_id,original_language,original_title,popularity,release_date,runtime_y,status,title,vote_average,vote_count,drama
93,2012-11-02,105.0,Certified-Fresh,76.0,113.0,Upright,71.0,9477.0,43,False,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",121879,tt1226240,en,A Late Quartet,11.03656,2012-11-02,105.0,Released,a late quartet,6.6,80.0,True
94,2011-11-11,91.0,Rotten,0.0,6.0,Spilled,24.0,72.0,5,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",311181,tt3783746,en,A Novel Romance,2.597629,2015-01-10,83.0,Released,a novel romance,6.3,17.0,True
95,2014-04-18,95.0,Rotten,13.0,24.0,Spilled,24.0,390.0,8,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",214081,tt2191082,en,A Promise,3.144764,2013-09-04,94.0,Released,a promise,5.9,45.0,True
96,2015-12-04,97.0,Certified-Fresh,74.0,73.0,Spilled,56.0,4103.0,20,False,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",300155,tt1837562,en,A Royal Night Out,4.060966,2015-05-14,97.0,Released,a royal night out,6.3,84.0,True
97,2012-03-09,91.0,Rotten,0.0,58.0,Spilled,47.0,74930.0,21,False,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",72358,tt0763831,en,A Thousand Words,5.446745,2012-03-07,91.0,Released,a thousand words,6.0,381.0,True
98,2014-09-19,114.0,Fresh,68.0,161.0,Spilled,53.0,37528.0,40,False,28000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",169917,tt0365907,en,A Walk Among the Tombstones,14.914924,2014-09-18,113.0,Released,a walk among the tombstones,6.2,1145.0,True
99,2015-09-02,104.0,Rotten,47.0,165.0,Spilled,48.0,12613.0,42,False,8000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",232572,tt1178665,en,A Walk in the Woods,12.019571,2015-09-02,104.0,Released,a walk in the woods,5.7,266.0,True
100,2014-08-08,98.0,Rotten,45.0,40.0,Spilled,43.0,2533.0,17,False,0,"[{'id': 18, 'name': 'Drama'}]",259956,tt2667918,en,About Alex,9.156825,2014-08-08,96.0,Released,about alex,6.3,60.0,True
101,2012-09-21,102.0,Rotten,14.0,21.0,Spilled,16.0,3150.0,10,False,2500000,"[{'id': 18, 'name': 'Drama'}]",94901,tt1945062,en,About Cherry,5.46567,2012-02-14,102.0,Released,about cherry,4.4,91.0,True
102,2013-11-01,124.0,Fresh,68.0,158.0,Upright,81.0,57874.0,43,False,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",122906,tt2194499,en,About Time,11.213913,2013-08-16,123.0,Released,about time,7.8,2140.0,True
103,2010-02-17,92.0,Fresh,60.0,5.0,Spilled,56.0,2789.0,0,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26035,tt1059925,en,According to Greta,9.62432,2009-11-25,92.0,Released,according to greta,6.0,67.0,True
104,2013-03-22,117.0,Rotten,38.0,157.0,Spilled,32.0,33543.0,46,False,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",144340,tt1814621,en,Admission,10.098539,2013-03-21,107.0,Released,admission,5.5,307.0,True
105,2008-05-22,100.0,Fresh,63.0,103.0,Spilled,48.0,2185.0,36,False,4700000,"[{'id': 18, 'name': 'Drama'}]",8895,tt1074929,en,Adoration,1.417696,2008-01-01,100.0,Released,adoration,5.9,12.0,True
106,,90.0,Rotten,40.0,5.0,Spilled,23.0,1150.0,0,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",38540,tt1590950,en,Age of Heroes,2.990369,2011-05-19,90.0,Released,age of heroes,5.5,65.0,True
107,2013-08-16,95.0,Certified-Fresh,77.0,132.0,Upright,61.0,12234.0,42,False,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",152748,tt2388637,en,Ain't Them Bodies Saints,5.086013,2013-07-03,96.0,Released,aint them bodies saints,6.1,144.0,True
108,2015-04-17,86.0,Fresh,74.0,31.0,Spilled,43.0,1757.0,9,False,0,"[{'id': 18, 'name': 'Drama'}]",259958,tt2977090,en,Alex of Venice,2.278837,2015-04-17,86.0,Released,alex of venice,5.9,25.0,True
109,2010-12-03,101.0,Rotten,35.0,98.0,Spilled,37.0,39182.0,30,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",46503,tt1175709,en,All Good Things,11.691146,2010-12-03,101.0,Released,all good things,5.9,294.0,True
110,2017-01-13,103.0,Rotten,57.0,54.0,Spilled,50.0,557.0,20,False,0,"[{'id': 18, 'name': 'Drama'}]",334522,tt3026488,en,Alone in Berlin,4.647236,2016-09-29,103.0,Released,alone in berlin,6.4,43.0,True
111,2007-11-02,157.0,Certified-Fresh,80.0,215.0,Upright,87.0,963162.0,57,False,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",4982,tt0765429,en,American Gangster,9.644542,2007-11-02,157.0,Released,american gangster,7.4,1527.0,True
112,2012-06-15,105.0,Rotten,53.0,15.0,Spilled,27.0,1500.0,9,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40798,tt0368571,en,Americano,1.116696,2005-01-07,95.0,Rumored,americano,5.9,8.0,True
113,2013-09-13,83.0,Rotten,43.0,21.0,Spilled,37.0,737.0,11,False,0,"[{'id': 18, 'name': 'Drama'}]",139997,tt1972819,en,And While We Were Here,1.797315,2013-09-13,83.0,Released,and while we were here,6.0,35.0,True
114,1982-06-18,130.0,Rotten,57.0,28.0,Upright,69.0,365853.0,7,False,65000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",196867,tt1823664,en,Annie,13.275529,2014-12-19,119.0,Released,annie,6.0,472.0,True
115,2014-12-19,118.0,Rotten,28.0,160.0,Spilled,59.0,53472.0,49,False,65000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",196867,tt1823664,en,Annie,13.275529,2014-12-19,119.0,Released,annie,6.0,472.0,True
116,2012-09-14,100.0,Certified-Fresh,88.0,169.0,Upright,62.0,52744.0,43,False,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",60599,tt1764183,en,Arbitrage,5.808496,2012-09-14,100.0,Released,arbitrage,6.1,300.0,True
117,2012-10-12,120.0,Certified-Fresh,96.0,356.0,Upright,90.0,208711.0,63,False,44500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",68734,tt1024648,en,Argo,14.238234,2012-10-11,120.0,Released,argo,7.1,3473.0,True
118,2007-03-11,90.0,Fresh,64.0,14.0,Upright,89.0,2135.0,4,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",18290,tt0848542,en,Arranged,1.062884,2007-03-10,90.0,Released,arranged,6.0,13.0,True
119,2016-11-11,116.0,Certified-Fresh,94.0,426.0,Upright,82.0,83315.0,59,False,47000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",329865,tt2543164,en,Arrival,30.83786,2016-11-10,113.0,Released,arrival,7.2,5729.0,True
120,2007-10-05,160.0,Certified-Fresh,77.0,175.0,Upright,75.0,98210.0,53,False,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",4512,tt0443680,en,The Assassination of Jesse James by the Coward Robert Ford,10.111313,2007-09-02,160.0,Released,the assassination of jesse james by the coward robert ford,7.0,792.0,True
121,2015-03-20,92.0,Certified-Fresh,92.0,50.0,Spilled,53.0,2926.0,12,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",228973,tt2944198,en,Backcountry,8.101355,2015-03-20,92.0,Released,backcountry,5.8,159.0,True
122,2014-11-14,91.0,Certified-Fresh,80.0,41.0,Spilled,51.0,1200.0,12,False,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",211076,tt2873214,en,Bad Turn Worse,2.627035,2014-08-15,91.0,Released,bad turn worse,5.6,34.0,True
123,2009-08-14,111.0,Certified-Fresh,82.0,103.0,Upright,64.0,107631.0,38,False,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",23367,tt0976222,en,Bandslam,5.757056,2009-08-06,111.0,Released,bandslam,5.4,129.0,True
124,2016-12-16,104.0,Certified-Fresh,80.0,46.0,Spilled,52.0,882.0,21,False,0,"[{'id': 18, 'name': 'Drama'}]",397717,tt5477566,en,Barry,8.631184,2016-09-10,104.0,Released,barry,5.1,47.0,True
125,2007-12-14,93.0,Fresh,68.0,31.0,Upright,72.0,3034.0,15,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",14111,tt0870211,en,Battle For Haditha,2.244393,2007-09-11,97.0,Released,battle for haditha,6.0,39.0,True
126,2008-09-19,99.0,Rotten,56.0,62.0,Upright,65.0,9691.0,24,False,8000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",13177,tt0850253,en,Battle in Seattle,4.518646,2007-09-07,99.0,Released,battle in seattle,6.3,75.0,True
127,2011-06-03,100.0,Fresh,70.0,67.0,Spilled,56.0,7700.0,27,False,0,"[{'id': 18, 'name': 'Drama'}]",59437,tt1533013,en,Beautiful Boy,2.114833,2010-09-12,100.0,Released,beautiful boy,6.1,29.0,True
128,2005-02-18,105.0,Rotten,55.0,122.0,Upright,63.0,42157.0,32,False,14000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",17880,tt0317132,en,Because of Winn-Dixie,6.067722,2005-02-18,106.0,Released,because of winndixie,6.1,63.0,True
129,1971-01-01,109.0,Fresh,89.0,18.0,Upright,71.0,5652.0,1,False,10500000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",399019,tt5592248,en,The Beguiled,36.26051,2017-06-23,93.0,Released,the beguiled,5.8,279.0,True
130,2017-06-30,94.0,Certified-Fresh,79.0,322.0,Spilled,48.0,13952.0,57,False,10500000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",399019,tt5592248,en,The Beguiled,36.26051,2017-06-23,93.0,Released,the beguiled,5.8,279.0,True
131,2013-05-26,118.0,Certified-Fresh,95.0,105.0,Upright,71.0,15172.0,25,False,23000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",119675,tt1291580,en,Behind the Candelabra,7.339451,2013-05-26,118.0,Released,behind the candelabra,6.6,307.0,True
132,2014-09-26,94.0,Rotten,40.0,20.0,Upright,61.0,438.0,2,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",285270,tt3107070,en,Believe Me,1.734576,2014-09-26,93.0,Released,believe me,4.8,18.0,True
133,2010-08-19,117.0,Fresh,86.0,14.0,Upright,77.0,2146.0,4,False,7347125,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",43418,tt1418646,en,Beneath Hill 60,5.661077,2010-04-15,122.0,Released,beneath hill 60,7.2,41.0,True
134,2015-06-26,90.0,Certified-Fresh,78.0,89.0,Spilled,34.0,8975.0,24,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",21431,tt1047445,en,Big Game,0.346654,2008-01-01,0.0,Released,big game,3.0,1.0,True
135,2009-09-11,90.0,Fresh,100.0,7.0,Upright,67.0,791.0,1,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",36041,tt1332100,en,The Big Gay Musical,0.770296,2009-07-20,91.0,Released,the big gay musical,7.0,12.0,True
136,2013-11-01,100.0,Rotten,44.0,25.0,Spilled,38.0,1075.0,11,False,0,"[{'id': 18, 'name': 'Drama'}]",156277,tt1462411,en,Big Sur,2.76283,2013-11-01,100.0,Released,big sur,4.8,6.0,True
137,2007-03-02,118.0,Fresh,66.0,162.0,Upright,69.0,413565.0,46,False,15000000,"[{'id': 18, 'name': 'Drama'}]",7874,tt0462200,en,Black Snake Moan,7.050403,2006-12-08,116.0,Released,black snake moan,6.6,247.0,True
138,2007-01-26,98.0,Rotten,11.0,74.0,Spilled,52.0,158353.0,19,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",10075,tt0397044,en,Blood and Chocolate,5.415846,2007-01-26,98.0,Released,blood and chocolate,5.5,92.0,True
139,2011-05-20,105.0,Rotten,50.0,8.0,Spilled,39.0,3703.0,2,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",67198,tt1421048,en,Provinces of Night,1.834093,2010-02-06,105.0,Released,bloodworth,5.5,12.0,True
140,2012-04-13,106.0,Rotten,39.0,41.0,Upright,63.0,12754.0,14,False,1250000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",98369,tt1758575,en,Blue Like Jazz,1.891233,2012-04-13,106.0,Released,blue like jazz,5.8,25.0,True
141,2005-02-04,86.0,Rotten,13.0,89.0,Spilled,21.0,261602.0,14,False,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",8968,tt0357507,en,Boogeyman,9.704289,2005-02-04,89.0,Released,boogeyman,4.6,194.0,True
142,2010-04-23,90.0,Rotten,33.0,24.0,Spilled,22.0,1102.0,9,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",36939,tt1134664,en,Boogie Woogie,3.820477,2009-06-17,94.0,Released,boogie woogie,5.5,26.0,True
143,2007-08-03,115.0,Certified-Fresh,92.0,266.0,Upright,91.0,1922720.0,56,False,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2503,tt0440963,en,The Bourne Ultimatum,18.173269,2007-08-03,115.0,Released,the bourne ultimatum,7.3,2938.0,True
144,2007-09-08,99.0,Certified-Fresh,88.0,60.0,Upright,87.0,36147.0,27,False,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",14748,tt1078188,en,Boy A,8.37404,2007-10-28,100.0,Released,boy a,7.1,155.0,True
145,2007-03-23,88.0,Fresh,70.0,30.0,Upright,70.0,4379.0,13,False,500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15728,tt0433350,en,Boy Culture,2.317528,2007-01-31,88.0,Released,boy culture,6.0,30.0,True
146,2007-09-09,93.0,Rotten,54.0,28.0,Upright,64.0,2039.0,14,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",16240,tt0910847,en,Breakfast with Scot,2.214344,2007-11-16,95.0,Released,breakfast with scot,5.9,13.0,True
147,2007-02-16,119.0,Rotten,34.0,129.0,Spilled,52.0,57472.0,44,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1253,tt0443456,en,Breaking and Entering,4.217411,2006-12-15,129.0,Released,breaking and entering,6.3,64.0,True
148,2014-03-28,97.0,Rotten,56.0,80.0,Spilled,41.0,3709.0,28,False,0,"[{'id': 18, 'name': 'Drama'}]",158907,tt1999987,en,Breathe In,6.437916,2013-01-18,98.0,Released,breathe in,6.1,96.0,True
149,2009-05-15,119.0,Certified-Fresh,83.0,175.0,Upright,68.0,11399.0,54,False,8500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",29963,tt0810784,en,Bright Star,14.337355,2009-11-05,119.0,Released,bright star,6.8,111.0,True
150,2014-01-31,80.0,Rotten,13.0,15.0,Spilled,24.0,407.0,8,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",241071,tt1877688,en,Brightest Star,1.158604,2014-01-31,80.0,Released,brightest star,4.5,11.0,True
151,2009-10-09,92.0,Certified-Fresh,76.0,82.0,Upright,74.0,17229.0,27,False,230000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",18533,tt1172570,en,Bronson,9.521043,2008-10-09,92.0,Released,bronson,6.9,756.0,True
152,2015-11-04,112.0,Certified-Fresh,97.0,269.0,Upright,87.0,46857.0,51,False,11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",167073,tt2381111,en,Brooklyn,7.991613,2015-10-20,111.0,Released,brooklyn,7.2,1235.0,True
153,2010-09-24,94.0,Certified-Fresh,87.0,156.0,Upright,65.0,64156.0,32,False,1987650,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",26388,tt1462758,en,Buried,7.389437,2010-09-24,94.0,Released,buried,6.6,853.0,True
154,2010-11-24,116.0,Rotten,37.0,175.0,Upright,64.0,66137.0,47,False,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",42297,tt1126591,en,Burlesque,9.276539,2010-11-23,119.0,Released,burlesque,6.9,581.0,True
155,2014-06-06,104.0,Rotten,25.0,12.0,Spilled,52.0,249.0,6,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",256196,tt1811307,en,Burning Blue,4.630341,2013-06-29,96.0,Released,burning blue,5.5,13.0,True
156,,83.0,Fresh,100.0,12.0,Upright,61.0,271.0,8,False,0,"[{'id': 18, 'name': 'Drama'}]",209091,tt2709784,en,Burton and Taylor,8.259261,2013-07-22,83.0,Released,burton and taylor,6.2,14.0,True
157,2008-12-05,108.0,Fresh,67.0,123.0,Upright,65.0,63236.0,46,False,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",14299,tt1042877,en,Cadillac Records,8.878391,2008-12-05,109.0,Released,cadillac records,6.9,89.0,True
158,2016-07-15,96.0,Fresh,71.0,253.0,Spilled,56.0,13746.0,52,False,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",339397,tt4513674,en,Café Society,9.2467,2016-05-11,96.0,Released,café society,6.4,826.0,True
159,2018-01-19,132.0,Certified-Fresh,94.0,356.0,Upright,86.0,15872.0,49,False,4696772,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",398818,tt5726616,en,Call Me by Your Name,4.300874,2017-10-27,130.0,Released,call me by your name,0.0,18.0,True
160,2010-08-20,93.0,Fresh,60.0,10.0,Spilled,41.0,277.0,6,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",45675,tt0496673,en,Calvin Marshall,0.809801,2009-10-01,93.0,Released,calvin marshall,5.5,14.0,True
161,2011-10-21,86.0,Fresh,67.0,6.0,Spilled,33.0,125.0,3,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",106541,tt1507261,en,Cargo,1.09906,2011-10-17,0.0,Released,cargo,4.1,6.0,True
162,,,Certified-Fresh,88.0,75.0,Upright,65.0,1670.0,12,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",106541,tt1507261,en,Cargo,1.09906,2011-10-17,0.0,Released,cargo,4.1,6.0,True
163,2010-10-15,150.0,Certified-Fresh,93.0,69.0,Upright,85.0,6019.0,25,False,18000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",43434,tt1321865,en,Carlos,4.558075,2010-05-19,338.0,Released,carlos,6.7,50.0,True
164,2011-12-16,79.0,Fresh,70.0,196.0,Upright,66.0,22221.0,57,False,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",72113,tt1692486,en,Carnage,8.844835,2011-09-16,80.0,Released,carnage,7.0,760.0,True
165,2015-07-03,98.0,Certified-Fresh,90.0,99.0,Upright,82.0,9038.0,33,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",317952,tt4126304,en,Cartel Land,4.889765,2015-07-03,100.0,Released,cartel land,7.4,160.0,True
166,2014-10-10,98.0,Rotten,0.0,6.0,Spilled,32.0,332.0,2,False,2500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",293633,tt2403558,en,Catch Hell,7.115612,2014-10-10,98.0,Released,catch hell,5.3,34.0,True
167,2010-08-27,97.0,Fresh,61.0,111.0,Spilled,43.0,47726.0,29,False,12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",23759,tt1020558,en,Centurion,13.00941,2010-02-15,97.0,Released,centurion,6.0,394.0,True
168,2016-10-14,107.0,Certified-Fresh,91.0,188.0,Spilled,51.0,5460.0,40,False,0,"[{'id': 18, 'name': 'Drama'}]",340487,tt4468634,en,Certain Women,11.684425,2016-09-25,107.0,Released,certain women,6.3,65.0,True
169,2010-10-08,99.0,Fresh,64.0,11.0,Upright,67.0,812.0,5,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",47320,tt1315350,en,Cherry,1.62383,2011-10-01,99.0,Released,cherry,6.5,33.0,True
170,2015-12-04,127.0,Certified-Fresh,82.0,146.0,Spilled,49.0,8198.0,42,False,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",340275,tt4594834,en,Chi-Raq,12.023704,2015-12-04,127.0,Post Production,chiraq,5.8,56.0,True
171,2014-08-01,104.0,Rotten,42.0,50.0,Spilled,26.0,2423.0,26,False,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",152736,tt1951095,en,Child of God,3.314702,2014-04-28,104.0,Released,child of god,5.4,37.0,True
172,2006-04-26,98.0,Rotten,56.0,57.0,Spilled,33.0,29706.0,25,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",14041,tt0446298,en,Civic Duty,1.321251,2006-04-26,98.0,Released,civic duty,6.2,13.0,True
173,2013-09-20,88.0,Fresh,69.0,36.0,Spilled,35.0,4960.0,15,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",156713,tt1650393,en,C.O.G.,3.320044,2013-09-20,92.0,Released,cog,5.4,37.0,True
174,2014-05-23,109.0,Certified-Fresh,83.0,115.0,Upright,67.0,12389.0,38,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",244509,tt1179031,en,Cold in July,7.327216,2014-05-23,109.0,Released,cold in july,6.3,265.0,True
175,2012-08-17,90.0,Certified-Fresh,89.0,143.0,Upright,60.0,13913.0,45,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",84188,tt1971352,en,Compliance,7.563444,2012-08-23,90.0,Released,compliance,6.3,225.0,True
176,2013-10-04,96.0,Certified-Fresh,75.0,59.0,Spilled,58.0,1910.0,26,False,35000000,"[{'id': 18, 'name': 'Drama'}]",321741,tt3322364,en,Concussion,7.739783,2015-11-12,123.0,Released,concussion,7.0,844.0,True
177,2015-12-25,121.0,Rotten,59.0,201.0,Upright,74.0,32775.0,39,False,35000000,"[{'id': 18, 'name': 'Drama'}]",321741,tt3322364,en,Concussion,7.739783,2015-11-12,123.0,Released,concussion,7.0,844.0,True
178,2011-09-09,106.0,Certified-Fresh,85.0,273.0,Upright,63.0,84361.0,57,False,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",39538,tt1598778,en,Contagion,8.244359,2011-09-08,106.0,Released,contagion,6.2,1351.0,True
179,2015-09-04,78.0,Rotten,38.0,13.0,Spilled,14.0,289.0,7,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",345468,tt4255110,en,Contracted: Phase II,2.478457,2015-07-05,78.0,Released,contracted phase ii,5.3,48.0,True
180,2015-11-25,133.0,Certified-Fresh,95.0,306.0,Upright,89.0,76068.0,55,False,37000000,"[{'id': 18, 'name': 'Drama'}]",312221,tt3076658,en,Creed,33.449723,2015-11-25,133.0,Released,creed,7.3,1963.0,True
181,2009-02-27,114.0,Rotten,16.0,109.0,Spilled,49.0,50404.0,43,False,25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",15577,tt0924129,en,Crossing Over,6.036408,2009-02-27,113.0,Released,crossing over,6.2,95.0,True
182,2008-12-25,167.0,Certified-Fresh,72.0,254.0,Upright,80.0,690720.0,55,False,150000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",4922,tt0421715,en,The Curious Case of Benjamin Button,17.934821,2008-11-24,166.0,Released,the curious case of benjamin button,7.3,3398.0,True
183,2015-04-10,106.0,Certified-Fresh,77.0,132.0,Upright,73.0,10449.0,41,False,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",256924,tt1772288,en,Danny Collins,16.903373,2015-03-19,107.0,Released,danny collins,6.6,187.0,True
